data,competitor,name,group,weight,price,price_old,discount,insert,otzyvy,lock,article
2024-03-17,ЖИВОЙМЕД,цельный башкирский мед с липы выдержанный vtl,,1200.0,4986,5249,0.95,Натуральный мед; Липовый Горный Башкирский Мед,53.0,натуральный; тонкий аромат; благородный,146164524
2024-03-17,bee lab,дикий мёд башкирский 500гр,,,649,684,0.95,,,,188280763
2024-03-17,ЖидковЕ,мед башкирский душистый жидкова,,500.0,278,293,0.95,традиционный,1.0,мёд,150373182
2024-03-17,Башкирская Медовня,мёд натуральный гречишный 230 грамм стекло,,230.0,233,246,0.95,гречишный,125.0,пряности,110531911
2024-03-17,вековая пасека,"мед липовый натуральный, сбор 2023,  1,1 кг",,850.0,785,827,0.95,традиционный,156.0,выпечка; сладкий; медовый пломбир,146724868
2024-03-17,Башкирская Медовня,мёд натуральный башкирский подсолнечниковый  700 грамм,,700.0,294,310,0.95,традиционный,380.0,цветочный,163813967
2024-03-17,Правильный мишка,"натуральный башкирский мед ""разнотравье""",,300.0,166,175,0.95,традиционный,18.0,цветочный,186642627
2024-03-17,Башкирская Медовня,мёд натуральный липовый  500 грамм,,500.0,408,430,0.95,традиционный,380.0,цветочный,163813242
2024-03-17,БАЛ БАБАЙ,башкирский натуральный мед,,750.0,355,374,0.95,традиционный; башкирский,57.0,ароматный; насыщенный; приятное послевкусие,142523220
2024-03-17,Башкирская Медовня,мёд натуральный липовый 1000 грамм,,1000.0,696,733,0.95,липовый,380.0,цветочный,87413351
2024-03-17,вековая пасека,мед липовый натуральный 2023,,320.0,397,418,0.95,традиционный,156.0,медовый; липа; сладкий,146723537
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,1200.0,887,934,0.95,натуральный; Набор с медом; Башкирский Мед,128.0,ягодный; медовый; Сладкий без сахара,84416140
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,789,831,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,85675415
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,775,816,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; сладкий; медовый,84416142
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,575,606,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,85672395
2024-03-17,Мед от Андрея Алексеева,"мед натуральный, цветочный",,,264,278,0.95,Натуральный мед,278.0,,73497217
2024-03-17,Дикий Мед,"бортевой мёд диких пчёл, без посредника от бортивика 400 г",,400.0,2676,2817,0.95,подарочный; традиционный,3.0,липа; ароматные травы; воск,203883362
2024-03-17,Мёд семьи Мамдеевых,подарочный набор мёд с мумие стронг,,6800.0,2703,2846,0.95,горный; луговой; разнотравный,733.0,ягодный; натуральный; сладкий медовый,87972600
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,633,667,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,28496365
2024-03-17,Семейная Пасека Гареевых,"мёд натуральный и рябина без сахара, набор подарочный, зож",,800.0,384,405,0.95,Башкирский Мед; цветочный мёд; крем мед,54.0,сладкий; цветочный; Липовый,100334566
2024-03-17,Мёд семьи Мамдеевых,"дикий мёд, полезные сладости, пп, зож",,120.0,301,317,0.95,натуральный; Набор с медом; Башкирский Мед,467.0,ягодный; медовый; Сладкий без сахара,183594562
2024-03-17,Мед Башкирский,мед цветочный липовый башкирский 800г.,,800.0,436,459,0.95,традиционный,2.0,ароматный; нежный,212970666
2024-03-17,Мёд семьи Мамдеевых,"мёд с мумие стронг, двойное мумиё",,15000.0,4463,4698,0.95,горный; луговой; разнотравный,733.0,ягодный; натуральный; сладкий медовый,85675420
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,714,752,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,28492745
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,681,717,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,9404798
2024-03-17,Башкирская Медовня,мёд натуральный цветочный 3000 грамм,,3000.0,1132,1192,0.95,цветочный натуральный башкирский мед,151.0,цветочный,87628678
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,147126430
2024-03-17,Мёд семьи Мамдеевых,"таёжный мёд, продукты без сахара",,500.0,395,416,0.95,натуральный; Набор с медом; Башкирский Мед,944.0,ягодный; медовый; Сладкий без сахара,172939400
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,566,596,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416147
2024-03-17,Мед и Конфитюр,мед с бразильским орехом 250гр.,,250.0,366,386,0.95,,1595.0,Насыщенный вкус и аромат; сладкий; без сахара,7906376
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,147126432
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,576,607,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416148
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти",,3800.0,1776,1870,0.95,натуральный; Набор с медом; Башкирский Мед,173.0,ягодный; медовый; Сладкий без сахара,84406223
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,574,605,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416139
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,505,532,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416149
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти",,3800.0,1929,2031,0.95,натуральный; Набор с медом; Башкирский Мед,173.0,ягодный; медовый; Сладкий без сахара,84406222
2024-03-17,Мед и Конфитюр,мед с кедровым орехом 230 гр.,,230.0,488,514,0.95,,1595.0,Насыщенный вкус и аромат; сладкий; без сахара,7906352
2024-03-17,Мёд семьи Мамдеевых,"царский липовый мёд, подарочный набор, пп, зож",,600.0,574,605,0.95,натуральный; Набор с медом; Башкирский Мед,2116.0,ягодный; медовый; Сладкий без сахара,165755157
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти",,3800.0,1737,1829,0.95,натуральный; Набор с медом; Башкирский Мед,173.0,ягодный; медовый; Сладкий без сахара,83495203
2024-03-17,Башкирские Пасеки,"мед ассорти натуральный башкирский, 3 шт по 180 гр",,540.0,565,595,0.95,,9.0,,188238000
2024-03-17,Правильный Мёд,башкирский мед липово-цветочный,,1000.0,563,593,0.95,натуральный; липовый; башкирский,125.0,цветочный; яркий; не приторный,65514079
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,традиционный,547.0,ассорти; насыщенный; вкусный,191769742
2024-03-17,Мед от Андрея Алексеева,"мед натуральный, цветочный",,,186,196,0.95,Натуральный мед,278.0,,73497166
2024-03-17,Правильный Мёд,мед натуральный башкирский лесной тёмный,,450.0,313,330,0.95,натуральный; лесной; башкирский,101.0,"цветочный; Яркий цветочно-травяной вкус; Не приторный, насыщенный",55104872
2024-03-17,Ёлки Пчёлки,гречишный мед натуральный,,500.0,376,396,0.95,луговой; горный; разнотравный,384.0,гречиха; гречиха,146048006
2024-03-17,Мёд семьи Мамдеевых,"луговой мёд, полезные сладости, пп, зож",,450.0,378,398,0.95,натуральный; Набор с медом; Башкирский Мед,1400.0,ягодный; медовый; Сладкий без сахара,183594515
2024-03-17,smolov,"мед липовый 1 кг, натуральный башкирский",,1000.0,618,651,0.95,традиционный; горный; подарочный,59.0,сладкий; медовый; бархатный,86811643
2024-03-17,Мёд семьи Мамдеевых,"дикий мёд, подарочный набор, пп, зож",,5700.0,4979,5242,0.95,натуральный; Набор с медом; Башкирский Мед,4.0,ягодный; медовый; Сладкий без сахара,165755166
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,730,769,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380983
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,2000.0,1005,1058,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380938
2024-03-17,Мёд семьи Мамдеевых,"мёд белая акация, подарочный набор, пп, зож",,13600.0,5735,6037,0.95,натуральный; Набор с медом; Башкирский Мед,5683.0,ягодный; медовый; Сладкий без сахара,165755119
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,835,879,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; сладкий; медовый,177381006
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,2100.0,1239,1305,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594481
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,533,562,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177381000
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, к чаю",,2000.0,1214,1278,0.95,натуральный; Набор с медом; Башкирский Мед,5.0,ягодный; медовый; Сладкий без сахара,172939364
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,430.0,905,953,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177381012
2024-03-17,Мёд семьи Мамдеевых,"мёд с кедровой живицей, подарочный набор, пп, зож",,600.0,456,480,0.95,натуральный; Набор с медом; Башкирский Мед,5012.0,ягодный; медовый; Сладкий без сахара,165755132
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, зож",,1350.0,1241,1307,0.95,натуральный; Набор с медом; Башкирский Мед,1100.0,ягодный; медовый; Сладкий без сахара,183594491
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,532,560,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177381014
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,531,559,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177380975
2024-03-17,Мёд семьи Мамдеевых,"чернокленовый мёд, подарочный набор, пп, к чаю",,13600.0,6040,6358,0.95,натуральный; Набор с медом; Башкирский Мед,767.0,ягодный; медовый; Сладкий без сахара,172939361
2024-03-17,Мёд семьи Мамдеевых,подарочный набор мёд с мумие стронг,,13600.0,5367,5650,0.95,горный; луговой; разнотравный,733.0,ягодный; натуральный; сладкий медовый,153862481
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, к чаю",,5500.0,3221,3391,0.95,натуральный; Набор с медом; Башкирский Мед,5.0,ягодный; медовый; Сладкий без сахара,172939371
2024-03-17,Мёд семьи Мамдеевых,подарочный набор мёд с мумие стронг,,5500.0,2996,3154,0.95,горный; луговой; разнотравный,733.0,ягодный; натуральный; сладкий медовый,87972601
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,5500.0,2619,2757,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,160068677
2024-03-17,Мёд семьи Мамдеевых,"подсолнечный мёд, подарочный набор, пп, к чаю",,5700.0,2202,2318,0.95,натуральный; Набор с медом; Башкирский Мед,693.0,ягодный; медовый; Сладкий без сахара,172939372
2024-03-17,Мёд семьи Мамдеевых,"таёжный мёд, подарочный набор, пп, к чаю",,5700.0,2070,2179,0.95,натуральный; Набор с медом; Башкирский Мед,944.0,ягодный; медовый; Сладкий без сахара,172939367
2024-03-17,Мёд семьи Мамдеевых,"мёд желтая акация, подарочный набор, пп, зож",,5700.0,2065,2174,0.95,натуральный; Набор с медом; Башкирский Мед,1616.0,ягодный; медовый; Сладкий без сахара,165755168
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,3800.0,1949,2052,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,165755111
2024-03-17,Мёд семьи Мамдеевых,"кориандровый мёд, подарочный набор, пп, зож",,3800.0,1713,1804,0.95,натуральный; Набор с медом; Башкирский Мед,484.0,ягодный; медовый; Сладкий без сахара,165755174
2024-03-17,Мёд семьи Мамдеевых,"таёжный мёд, подарочный набор, пп, к чаю",,3800.0,1589,1673,0.95,натуральный; Набор с медом; Башкирский Мед,944.0,ягодный; медовый; Сладкий без сахара,172939363
2024-03-17,Мёд семьи Мамдеевых,"чернокленовый мёд, подарочный набор, пп, к чаю",,2000.0,1104,1163,0.95,натуральный; Набор с медом; Башкирский Мед,767.0,ягодный; медовый; Сладкий без сахара,172939401
2024-03-17,Мёд семьи Мамдеевых,"кориандровый мёд, подарочный набор, пп, зож",,2000.0,1026,1080,0.95,натуральный; Набор с медом; Башкирский Мед,484.0,ягодный; медовый; Сладкий без сахара,165755125
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,790,832,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,87972592
2024-03-17,Мёд семьи Мамдеевых,"кориандровый мёд, подарочный набор, пп, зож",,1200.0,788,830,0.95,натуральный; Набор с медом; Башкирский Мед,484.0,ягодный; медовый; Сладкий без сахара,165755160
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,1400.0,717,755,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380935
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,450.0,626,659,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416145
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,1100.0,615,648,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380933
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,612,645,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380986
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,582,613,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177380999
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,581,612,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,85672400
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,541,570,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177380980
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,529,557,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; медовый; Сладкий без сахара,177381001
2024-03-17,Мёд семьи Мамдеевых,"подсолнечный мёд, продукты без сахара",,500.0,345,364,0.95,натуральный; Набор с медом; Башкирский Мед,693.0,ягодный; медовый; Сладкий без сахара,172939356
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,120.0,282,297,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380934
2024-03-17,Муртазина А.В,мед натуральный липовый 1 кг,,1000.0,614,647,0.95,традиционный,9.0,липа,171646559
2024-03-17,Муртазина А.В,"мед гречишный 1,5 кг",,1500.0,605,637,0.95,традиционный,1.0,гречиха,171654955
2024-03-17,Башкирский пчеловод,мёд натуральный,,250.0,194,205,0.95,цветочный; гречишный мёд; липовый мёд,679.0,,49336867
2024-03-17,Пасеки Макушкина,"башкирский мёд гречишный, сбор 2023 г, 334 г",,334.0,244,257,0.95,традиционный,18.0,медовый; терпкий; ароматный,15523744
2024-03-17,bee lab,подарочный набор  мед натуральный,,,1364,1436,0.95,,,,188281500
2024-03-17,bee lab,подарочный набор  мед натуральный,,,975,1027,0.95,,,,188281327
2024-03-17,Золотая сота,мед натуральный набор подарочный,,,829,873,0.95,Натуральный,5.0,липа; лесной; натуральный,206259231
2024-03-17,Мёд семьи Мамдеевых,"луговой мёд, подарочный набор, пп, зож",,1200.0,902,950,0.95,натуральный; Набор с медом; Башкирский Мед,1400.0,ягодный; медовый; Сладкий без сахара,165755148
2024-03-17,,"луговой мёд, подарочный набор, пп, зож",,600.0,523,551,0.95,натуральный; Набор с медом; Башкирский Мед,1400.0,ягодный; медовый; Сладкий без сахара,165755135
2024-03-17,Мёд семьи Мамдеевых,"луговой мед, натуральный эко-продукт",,15000.0,4920,5179,0.95,натуральный; Набор с медом; Башкирский Мед,1400.0,ягодный; медовый; Сладкий без сахара,80111222
2024-03-17,Мёд семьи Мамдеевых,"горный липовый мёд, подарочный набор, пп, зож",,1350.0,1214,1278,0.95,натуральный; Набор с медом; Башкирский Мед,3227.0,ягодный; медовый; Сладкий без сахара,183594439
2024-03-17,Мёд семьи Мамдеевых,"дикий мёд, полезные сладости, пп, зож",,700.0,750,790,0.95,натуральный; Набор с медом; Башкирский Мед,467.0,ягодный; медовый; Сладкий без сахара,183594568
2024-03-17,Мёд семьи Мамдеевых,"дикий мёд, подарочный набор, пп, зож",,2100.0,2117,2229,0.95,натуральный; Набор с медом; Башкирский Мед,467.0,ягодный; медовый; Сладкий без сахара,183594556
2024-03-17,Мёд семьи Мамдеевых,"гречишный мёд, подарочный набор, пп, зож",,600.0,535,564,0.95,натуральный; Набор с медом; Башкирский Мед,2698.0,ягодный; медовый; Сладкий без сахара,165755140
2024-03-17,Мёд семьи Мамдеевых,"боярышниковый мёд, подарочный набор, пп, зож",,900.0,713,751,0.95,натуральный; Набор с медом; Башкирский Мед,2471.0,ягодный; медовый; Сладкий без сахара,183594600
2024-03-17,Дикий мёд - ВелесЪ,крем-мёд с трутнёвым гомогенатом из башкирии 300 гр.,,300.0,331,349,0.95,Башкирский Мед; Башкирский натуральный мед,2.0,мёд,80800045
2024-03-17,Мёд семьи Мамдеевых,"боярышниковый мёд, подарочный набор, пп, зож",,13600.0,4686,4933,0.95,натуральный; Набор с медом; Башкирский Мед,2471.0,ягодный; медовый; Сладкий без сахара,160068697
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти",,2700.0,2954,3110,0.95,натуральный; Набор с медом; Башкирский Мед,173.0,ягодный; медовый; Сладкий без сахара,83495204
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,4200.0,2439,2568,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,183594485
2024-03-17,Мёд семьи Мамдеевых,"боярышниковый мёд, подарочный набор, пп, зож",,2100.0,1355,1427,0.95,натуральный; Набор с медом; Башкирский Мед,2471.0,ягодный; медовый; Сладкий без сахара,183594602
2024-03-17,Мёд семьи Мамдеевых,"мёд желтая акация, подарочный набор, пп, зож",,1350.0,1003,1056,0.95,натуральный; Набор с медом; Башкирский Мед,1616.0,ягодный; медовый; Сладкий без сахара,183594532
2024-03-17,Мёд семьи Мамдеевых,"чернокленовый мёд, подарочный набор, пп, к чаю",,1200.0,977,1029,0.95,натуральный; Набор с медом; Башкирский Мед,767.0,ягодный; медовый; Сладкий без сахара,172939393
2024-03-17,Мёд семьи Мамдеевых,"боярышниковый мёд, подарочный набор, пп, зож",,1200.0,909,957,0.95,натуральный; Набор с медом; Башкирский Мед,2471.0,ягодный; медовый; Сладкий без сахара,160068696
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти , зож",,480.0,886,933,0.95,натуральный; Набор с медом; Башкирский Мед,119.0,ягодный; медовый; Сладкий без сахара,158384943
2024-03-17,Мёд семьи Мамдеевых,"мёд с прополисом, подарочный набор, пп, зож",,1200.0,986,1038,0.95,натуральный; Набор с медом; Башкирский Мед,1674.0,ягодный; медовый; Сладкий без сахара,165755165
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,523,551,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416152
2024-03-17,Башкирский пчеловод,мёд башкирский пчеловод  / цветочный/ липовый/ гречишный,,650.0,349,368,0.95,гречишный мёд; липовый мёд; цветочный мёд,679.0,вкусный и сладкий,59270319
2024-03-17,Честный мед,"мед горный, 1 кг",,,811,854,0.95,традиционный,8.0,,153546735
2024-03-17,Честный мед,"мед липовый, 1 кг",,,804,847,0.95,традиционный,8.0,,153553483
2024-03-17,Дикий мёд - ВелесЪ,крем-мёд с маточным молочком из башкирии 300 гр.,,300.0,331,349,0.95,Башкирский Мед; Башкирский натуральный мед,,мёд,80654570
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, к чаю",,600.0,664,699,0.95,натуральный; Набор с медом; Башкирский Мед,5.0,ягодный; медовый; Сладкий без сахара,172939351
2024-03-17,Мёд семьи Мамдеевых,"таёжный мёд, подарочный набор, пп, к чаю",,2000.0,1190,1253,0.95,натуральный; Набор с медом; Башкирский Мед,944.0,ягодный; медовый; Сладкий без сахара,172939348
2024-03-17,Мёд семьи Мамдеевых,"майский мёд, подарочный набор, пп, зож",,600.0,576,607,0.95,натуральный; Набор с медом; Башкирский Мед,957.0,ягодный; медовый; Сладкий без сахара,165755170
2024-03-17,Мёд семьи Мамдеевых,"таёжный мёд, подарочный набор, пп, к чаю",,5500.0,3200,3369,0.95,натуральный; Набор с медом; Башкирский Мед,944.0,ягодный; медовый; Сладкий без сахара,172939353
2024-03-17,Мёд семьи Мамдеевых,"лесной мёд, подарочный набор, пп, к чаю",,6800.0,2854,3005,0.95,натуральный; Набор с медом; Башкирский Мед,1.0,ягодный; медовый; Сладкий без сахара,172939388
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,2000.0,1380,1453,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,165755171
2024-03-17,Мёд семьи Мамдеевых,"подсолнечный мёд, подарочный набор, пп, к чаю",,2000.0,1175,1237,0.95,натуральный; Набор с медом; Башкирский Мед,693.0,ягодный; медовый; Сладкий без сахара,172939346
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, к чаю",,1200.0,1165,1227,0.95,натуральный; Набор с медом; Башкирский Мед,5.0,ягодный; медовый; Сладкий без сахара,172939359
2024-03-17,Мёд семьи Мамдеевых,"дягилевый мёд, подарочный набор, пп, зож",,1200.0,1101,1159,0.95,натуральный; Набор с медом; Башкирский Мед,569.0,ягодный; медовый; Сладкий без сахара,165755126
2024-03-17,Мёд семьи Мамдеевых,"подсолнечный мёд, подарочный набор, пп, к чаю",,600.0,523,551,0.95,натуральный; Набор с медом; Башкирский Мед,693.0,ягодный; медовый; Сладкий без сахара,172939397
2024-03-17,Башкирский пчеловод,мёд натуральный,,250.0,194,205,0.95,цветочный; гречишный мёд; липовый мёд,679.0,,49336868
2024-03-17,bee lab,мёд в сотах 3шт по 150 гр,,,679,715,0.95,соты; традиционный,,травяной,179354203
2024-03-17,TAMLE,натуральный мед,,600.0,435,458,0.95,традиционный; соты,10.0,сладкий; вкусный; Мягкий,135805011
2024-03-17,Берестов А.С.,"мед цветочный, 1000 г натуральный без сахара ",,1000.0,415,437,0.95,Башкирский Мед; Натуральный мед; подарочный,2217.0,нейтральный; Приятный вкус без терпкости; Натуральный без ГМО,34170910
2024-03-17,ЖИВОЙМЕД,живоймед забрус пчелиный цельный жвачка фермера детям 160гр,,160.0,1290,1358,0.95,,34.0,липа; мята; прополис,47600667
2024-03-17,Мед от Андрея Алексеева,"мед натуральный, цветочный",,,180,190,0.95,Натуральный мед,278.0,,73497025
2024-03-17,Башкирская Медовня,бортевой мёд диких пчёл 500 грамм стекло,,500.0,2805,2953,0.95,Бортевой,29.0,,110660384
2024-03-17,Башкирская Медовня,мёд натуральный липовый 4200 грамм,,4200.0,2511,2644,0.95,Липовый Горный Башкирский Мед,151.0,Цветочные и фруктовые ноты; сладкие ноты,89105361
2024-03-17,Башкирская Медовня,медовый набор в комплекте 5 штук,,,1312,1382,0.95,традиционный,334.0,цветочный; сладкий; разнотравье,141114563
2024-03-17,Башкирская Медовня,мёд натуральный с маточным молочком 250 грамм,,250.0,568,598,0.95,цветочный,30.0,мёд,89145114
2024-03-17,Башкирская Медовня,мёд натуральный липовый 500 грамм ,,500.0,389,410,0.95,Натуральный мед; Липовый Горный Башкирский Мед,55.0,цветочный,87624913
2024-03-17,вековая пасека,"мед подарочный 350 г, съедобный подарок на 8 марта",,,374,394,0.95,,3.0,,161703978
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,467,492,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,84416143
2024-03-17,Дикий Мед,мед натуральный огневка с имбирём ,,200.0,402,424,0.95,традиционный; мед крем; подарочный,16.0,сладкий; острый; пищевая добавка,203663948
2024-03-17,Лукашинские,мед натуральный цветочный 550г,,550.0,611,644,0.95,традиционный,2.0,цветочный; медовый; природный,191432954
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,147126435
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,540,569,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; сладкий; медовый,85672397
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,900,948,0.95,натуральный; Набор с медом; Башкирский Мед,971.0,ягодный; сладкий; медовый,9951674
2024-03-17,Мёд и конфитюры,крем-мёд набор мед-суфле набор 20 шт ,,500.0,1433,1509,0.95,мед крем; мусс; суфле,3.0,Малина черника земляника вишня клюква брусника; Ананас манго кокос лайм лимон имбирь миндаль кедровые орехи яблоко корица клубника,204814479
2024-03-17,Правильный мишка,"натуральный башкирский мед ""разнотравье""",,160.0,135,143,0.95,традиционный,4.0,ароматные травы,186671739
2024-03-17,Башкирская Медовня,мёд натуральный цветочный 700 грамм,,700.0,354,373,0.95,традиционный,380.0,фруктовый,163814888
2024-03-17,Правильный Мёд,мед натуральный башкирский лесной тёмный,,1000.0,448,472,0.95,натуральный; лесной; башкирский,101.0,"цветочный; Яркий цветочно-травяной вкус; Не приторный, насыщенный",162878550
2024-03-17,Bashpodarki,подарочный набор меда,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,147126433
2024-03-17,Башкирская Медовня,бортевой мёд диких пчёл 1000 грамм,,1000.0,5404,5689,0.95,Бортевой,29.0,приятный; Терпкий вкус; с примесью восковых нот,110662365
2024-03-17,Ёлки Пчёлки,горный мед натуральный,,1200.0,614,647,0.95,традиционный,384.0,цветочный; мёд,181622016
2024-03-17,Bashpodarki,мед натуральный гречишный набор,,225.0,366,386,0.95,,547.0,ассорти; насыщенный; вкусный,147126436
2024-03-17,Bashpodarki,башкирский настоящий мед подарок ,,460.0,471,496,0.95,традиционный; настоящий; башкирский,232.0,Терпкий аромат гречи; Насыщенный вкус и аромат; Нежный с цветочными и травяными нотами,42745470
